metric_type,time_grain,row_type,scenario_name,scenario_role,stream,stream_label,period,target_period,june_year,horizon,horizon_scope,value,value_unit,forecast_available,bridge_status,bridge_method,rate_value,rate_unit,gap_code,gap_reason,source,quarter_count,aggregation_method,canonical_stream_key,canonical_period_key,canonical_scenario_key,canonical_join_key
activity,quarterly,future_forecast,current_basecase,basecase,LIGHT_RUC,Light RUC volume,2039Q2,2039Q2,2039,54,H13+,4445801867.188833,net km,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,LIGHT_RUC,2039Q2,current_basecase,LIGHT_RUC|2039Q2|current_basecase
activity,quarterly,future_forecast,current_comparison_1,comparison,LIGHT_RUC,Light RUC volume,2039Q2,2039Q2,2039,54,H13+,4743700520.317808,net km,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,LIGHT_RUC,2039Q2,current_comparison_1,LIGHT_RUC|2039Q2|current_comparison_1
activity,quarterly,future_forecast,current_basecase,basecase,LIGHT_RUC,Light RUC volume,2039Q3,2039Q3,2040,55,H13+,4255317597.6359935,net km,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,LIGHT_RUC,2039Q3,current_basecase,LIGHT_RUC|2039Q3|current_basecase
activity,quarterly,future_forecast,current_comparison_1,comparison,LIGHT_RUC,Light RUC volume,2039Q3,2039Q3,2040,55,H13+,4544240131.274424,net km,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,LIGHT_RUC,2039Q3,current_comparison_1,LIGHT_RUC|2039Q3|current_comparison_1
activity,quarterly,future_forecast,current_basecase,basecase,LIGHT_RUC,Light RUC volume,2039Q4,2039Q4,2040,56,H13+,4533391248.122977,net km,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,LIGHT_RUC,2039Q4,current_basecase,LIGHT_RUC|2039Q4|current_basecase
activity,quarterly,future_forecast,current_comparison_1,comparison,LIGHT_RUC,Light RUC volume,2039Q4,2039Q4,2040,56,H13+,4845232583.45726,net km,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,LIGHT_RUC,2039Q4,current_comparison_1,LIGHT_RUC|2039Q4|current_comparison_1
activity,quarterly,future_forecast,current_basecase,basecase,LIGHT_RUC,Light RUC volume,2040Q1,2040Q1,2040,57,H13+,4527257378.077741,net km,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,LIGHT_RUC,2040Q1,current_basecase,LIGHT_RUC|2040Q1|current_basecase
activity,quarterly,future_forecast,current_comparison_1,comparison,LIGHT_RUC,Light RUC volume,2040Q1,2040Q1,2040,57,H13+,4842713164.030353,net km,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,LIGHT_RUC,2040Q1,current_comparison_1,LIGHT_RUC|2040Q1|current_comparison_1
activity,quarterly,future_forecast,current_basecase,basecase,LIGHT_RUC,Light RUC volume,2040Q2,2040Q2,2040,58,H13+,4549148691.831795,net km,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,LIGHT_RUC,2040Q2,current_basecase,LIGHT_RUC|2040Q2|current_basecase
activity,quarterly,future_forecast,current_comparison_1,comparison,LIGHT_RUC,Light RUC volume,2040Q2,2040Q2,2040,58,H13+,4870189133.822397,net km,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,LIGHT_RUC,2040Q2,current_comparison_1,LIGHT_RUC|2040Q2|current_comparison_1
activity,quarterly,future_forecast,current_basecase,basecase,LIGHT_RUC,Light RUC volume,2040Q3,2040Q3,2041,59,H13+,4354236850.1675205,net km,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,LIGHT_RUC,2040Q3,current_basecase,LIGHT_RUC|2040Q3|current_basecase
activity,quarterly,future_forecast,current_comparison_1,comparison,LIGHT_RUC,Light RUC volume,2040Q3,2040Q3,2041,59,H13+,4665410666.861359,net km,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,LIGHT_RUC,2040Q3,current_comparison_1,LIGHT_RUC|2040Q3|current_comparison_1
activity,quarterly,future_forecast,current_basecase,basecase,LIGHT_RUC,Light RUC volume,2040Q4,2040Q4,2041,60,H13+,4638775050.123905,net km,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,LIGHT_RUC,2040Q4,current_basecase,LIGHT_RUC|2040Q4|current_basecase
activity,quarterly,future_forecast,current_comparison_1,comparison,LIGHT_RUC,Light RUC volume,2040Q4,2040Q4,2041,60,H13+,4974429447.102422,net km,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,LIGHT_RUC,2040Q4,current_comparison_1,LIGHT_RUC|2040Q4|current_comparison_1
activity,quarterly,future_forecast,current_basecase,basecase,LIGHT_RUC,Light RUC volume,2041Q1,2041Q1,2041,61,H13+,4630951516.167537,net km,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,LIGHT_RUC,2041Q1,current_basecase,LIGHT_RUC|2041Q1|current_basecase
activity,quarterly,future_forecast,current_comparison_1,comparison,LIGHT_RUC,Light RUC volume,2041Q1,2041Q1,2041,61,H13+,4970186521.088196,net km,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,LIGHT_RUC,2041Q1,current_comparison_1,LIGHT_RUC|2041Q1|current_comparison_1
activity,quarterly,future_forecast,current_basecase,basecase,LIGHT_RUC,Light RUC volume,2041Q2,2041Q2,2041,62,H13+,4651790200.930091,net km,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,LIGHT_RUC,2041Q2,current_basecase,LIGHT_RUC|2041Q2|current_basecase
activity,quarterly,future_forecast,current_comparison_1,comparison,LIGHT_RUC,Light RUC volume,2041Q2,2041Q2,2041,62,H13+,4996720563.850635,net km,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,LIGHT_RUC,2041Q2,current_comparison_1,LIGHT_RUC|2041Q2|current_comparison_1
activity,quarterly,future_forecast,current_basecase,basecase,LIGHT_RUC,Light RUC volume,2041Q3,2041Q3,2042,63,H13+,4450993647.781456,net km,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,LIGHT_RUC,2041Q3,current_basecase,LIGHT_RUC|2041Q3|current_basecase
activity,quarterly,future_forecast,current_comparison_1,comparison,LIGHT_RUC,Light RUC volume,2041Q3,2041Q3,2042,63,H13+,4785027166.139978,net km,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,LIGHT_RUC,2041Q3,current_comparison_1,LIGHT_RUC|2041Q3|current_comparison_1
activity,quarterly,future_forecast,current_basecase,basecase,LIGHT_RUC,Light RUC volume,2041Q4,2041Q4,2042,64,H13+,4740271061.10631,net km,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,LIGHT_RUC,2041Q4,current_basecase,LIGHT_RUC|2041Q4|current_basecase
activity,quarterly,future_forecast,current_comparison_1,comparison,LIGHT_RUC,Light RUC volume,2041Q4,2041Q4,2042,64,H13+,5100269204.888046,net km,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,LIGHT_RUC,2041Q4,current_comparison_1,LIGHT_RUC|2041Q4|current_comparison_1
activity,quarterly,future_forecast,current_basecase,basecase,LIGHT_RUC,Light RUC volume,2042Q1,2042Q1,2042,65,H13+,4732276799.517681,net km,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,LIGHT_RUC,2042Q1,current_basecase,LIGHT_RUC|2042Q1|current_basecase
activity,quarterly,future_forecast,current_comparison_1,comparison,LIGHT_RUC,Light RUC volume,2042Q1,2042Q1,2042,65,H13+,5095919429.462192,net km,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,LIGHT_RUC,2042Q1,current_comparison_1,LIGHT_RUC|2042Q1|current_comparison_1
activity,quarterly,future_forecast,current_basecase,basecase,LIGHT_RUC,Light RUC volume,2042Q2,2042Q2,2042,66,H13+,4753571887.959545,net km,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,LIGHT_RUC,2042Q2,current_basecase,LIGHT_RUC|2042Q2|current_basecase
activity,quarterly,future_forecast,current_comparison_1,comparison,LIGHT_RUC,Light RUC volume,2042Q2,2042Q2,2042,66,H13+,5123125203.297931,net km,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,LIGHT_RUC,2042Q2,current_comparison_1,LIGHT_RUC|2042Q2|current_comparison_1
activity,quarterly,future_forecast,current_basecase,basecase,LIGHT_RUC,Light RUC volume,2042Q3,2042Q3,2043,67,H13+,4548382317.597476,net km,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,LIGHT_RUC,2042Q3,current_basecase,LIGHT_RUC|2042Q3|current_basecase
activity,quarterly,future_forecast,current_comparison_1,comparison,LIGHT_RUC,Light RUC volume,2042Q3,2042Q3,2043,67,H13+,4906076955.392613,net km,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,LIGHT_RUC,2042Q3,current_comparison_1,LIGHT_RUC|2042Q3|current_comparison_1
activity,quarterly,future_forecast,current_basecase,basecase,LIGHT_RUC,Light RUC volume,2042Q4,2042Q4,2043,68,H13+,4843989643.290878,net km,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,LIGHT_RUC,2042Q4,current_basecase,LIGHT_RUC|2042Q4|current_basecase
activity,quarterly,future_forecast,current_comparison_1,comparison,LIGHT_RUC,Light RUC volume,2042Q4,2042Q4,2043,68,H13+,5229294365.772134,net km,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,LIGHT_RUC,2042Q4,current_comparison_1,LIGHT_RUC|2042Q4|current_comparison_1
activity,quarterly,future_forecast,current_basecase,basecase,LIGHT_RUC,Light RUC volume,2043Q1,2043Q1,2043,69,H13+,4835820926.540495,net km,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,LIGHT_RUC,2043Q1,current_basecase,LIGHT_RUC|2043Q1|current_basecase
activity,quarterly,future_forecast,current_comparison_1,comparison,LIGHT_RUC,Light RUC volume,2043Q1,2043Q1,2043,69,H13+,5224835049.8366995,net km,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,LIGHT_RUC,2043Q1,current_comparison_1,LIGHT_RUC|2043Q1|current_comparison_1
activity,quarterly,future_forecast,current_basecase,basecase,LIGHT_RUC,Light RUC volume,2043Q2,2043Q2,2043,70,H13+,4857582424.232556,net km,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,LIGHT_RUC,2043Q2,current_basecase,LIGHT_RUC|2043Q2|current_basecase
